,query,scenario,variable,year_range,file_path
287,Could you please provide me with the precipitation data for ssp370 CO2 emissions scenario from 235101 to 240012?,ssp370,pr,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_235101-240012.nc
287,I am requesting the precipitation data pertaining to the ssp370 CO2 emissions scenario over the time period from 235101 to 240012.,ssp370,pr,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_235101-240012.nc
287,Kindly show me the precipitation data linked to the ssp370 CO2 emissions scenario for the period ranging from 235101 to 240012.,ssp370,pr,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_235101-240012.nc
287,I would like to examine the precipitation data associated with the ssp370 CO2 emissions scenario for the timeframe spanning from 235101 to 240012.,ssp370,pr,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_235101-240012.nc
287,Please display the precipitation data for the ssp370 CO2 emissions scenario running from 235101 to 240012.,ssp370,pr,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_235101-240012.nc
287,I need to access the precipitation data related to the ssp370 CO2 emissions scenario for the time frame of 235101 to 240012.,ssp370,pr,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_235101-240012.nc
287,May I see the precipitation data for the ssp370 CO2 emissions scenario covering the period between 235101 and 240012?,ssp370,pr,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_235101-240012.nc
287,Would you kindly present the precipitation data corresponding to the ssp370 CO2 emissions scenario for the time period 235101-240012?,ssp370,pr,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_235101-240012.nc
287,Show me precipitation data for a ssp370 CO2 emissions scenario for 235101-240012,ssp370,pr,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_235101-240012.nc
288,Show me precipitation data for a ssp370 CO2 emissions scenario for 240101-245012,ssp370,pr,240101-245012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_240101-245012.nc
288,Could you display the precipitation figures for the ssp370 CO2 emissions scenario during the period from 240101 to 245012?,ssp370,pr,240101-245012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_240101-245012.nc
288,Kindly present the precipitation data linked to the ssp370 CO2 emissions forecast covering the time span 240101-245012.,ssp370,pr,240101-245012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_240101-245012.nc
288,Please exhibit the precipitation information associated with the ssp370 CO2 emissions scenario for the timeframe between 240101 and 245012.,ssp370,pr,240101-245012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_240101-245012.nc
288,I am interested in viewing the precipitation data corresponding to the ssp370 CO2 emissions scenario for the period from 240101 to 245012.,ssp370,pr,240101-245012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_240101-245012.nc
288,Can you demonstrate the precipitation statistics for the ssp370 CO2 emissions projection for the date range 240101-245012?,ssp370,pr,240101-245012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_240101-245012.nc
288,Kindly provide me with the precipitation data for the ssp370 CO2 emissions case running from 240101 to 245012.,ssp370,pr,240101-245012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_240101-245012.nc
288,Could you showcase the precipitation details for the ssp370 CO2 emissions simulation from 240101 through 245012?,ssp370,pr,240101-245012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_240101-245012.nc
288,Please exhibit the precipitation patterns for the ssp370 CO2 emissions scenario over the timeframe 240101-245012.,ssp370,pr,240101-245012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_240101-245012.nc
288,I would appreciate it if you could present the precipitation data pertaining to the ssp370 CO2 emissions scenario for the time period 240101-245012.,ssp370,pr,240101-245012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_240101-245012.nc
289,Show me precipitation data for a ssp370 CO2 emissions scenario for 245101-250012,ssp370,pr,245101-250012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_245101-250012.nc
289,I would like to see the precipitation information pertaining to a ssp370 CO2 emissions scenario ranging from 245101 to 250012,ssp370,pr,245101-250012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_245101-250012.nc
289,Present to me the precipitation data associated with the ssp370 CO2 emissions scenario during the period from 245101 to 250012,ssp370,pr,245101-250012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_245101-250012.nc
289,Could you please provide me with the precipitation data for the ssp370 CO2 emissions scenario from 245101 to 250012?,ssp370,pr,245101-250012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_245101-250012.nc
289,I am requesting the precipitation data for the ssp370 CO2 emissions scenario covering the years 245101 to 250012,ssp370,pr,245101-250012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_245101-250012.nc
289,I'm interested in viewing the precipitation data regarding the ssp370 CO2 emissions scenario for the time frame of 245101-250012,ssp370,pr,245101-250012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_245101-250012.nc
289,Kindly show me the precipitation data for the ssp370 CO2 emissions scenario throughout the span of 245101 to 250012,ssp370,pr,245101-250012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_245101-250012.nc
289,I am in need of the precipitation data related to the ssp370 CO2 emissions scenario for the range of 245101-250012,ssp370,pr,245101-250012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_245101-250012.nc
289,Please provide the precipitation data for the ssp370 CO2 emissions scenario for the period 245101-250012,ssp370,pr,245101-250012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_245101-250012.nc
289,I would appreciate it if you could display the precipitation data for the ssp370 CO2 emissions scenario from 245101 to 250012.,ssp370,pr,245101-250012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/pr/gn/v20200115/pr_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_245101-250012.nc
290,Show me sea level pressure data for a ssp370 CO2 emissions scenario for 201501-205012,ssp370,psl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_201501-205012.nc
290,Display me the sea level pressure information relating to the ssp370 carbon dioxide emissions projection covering the period from January 2015 to December 2050.,ssp370,psl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_201501-205012.nc
290,I would like to see the sea level pressure data specific to the ssp370 CO2 emissions scenario for the timeframe between January 2015 and December 2050.,ssp370,psl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_201501-205012.nc
290,Could you please provide me with the sea level pressure data corresponding to the ssp370 carbon dioxide emissions scenario for the years 2015 through 2050?,ssp370,psl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_201501-205012.nc
290,Kindly show me the sea level pressure data for the ssp370 CO2 emissions scenario from January 2015 to December 2050.,ssp370,psl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_201501-205012.nc
290,I am interested in viewing the sea level pressure data associated with the ssp370 CO2 emissions scenario specifically for the period spanning 2015 to 2050.,ssp370,psl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_201501-205012.nc
290,Please present me with the sea level pressure data pertaining to the ssp370 CO2 emissions scenario for the time period from 2015 to 2050.,ssp370,psl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_201501-205012.nc
290,I would appreciate it if you could show me the sea level pressure data for the ssp370 CO2 emissions scenario between January 2015 and December 2050.,ssp370,psl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_201501-205012.nc
290,Show me the data related to sea level pressure specifically for the ssp370 CO2 emissions scenario for the period starting in January 2015 and ending in December 2050.,ssp370,psl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_201501-205012.nc
290,Show me sea level pressure data for a ssp370 CO2 emissions scenario for 201501-205012,ssp370,psl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_201501-205012.nc
291,Show me sea level pressure data for a ssp370 CO2 emissions scenario for 205101-210012,ssp370,psl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_205101-210012.nc
291,I would like to see the sea level pressure data for the ssp370 CO2 emissions scenario covering the period from 205101 to 210012.,ssp370,psl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_205101-210012.nc
291,Can you provide me with the sea level pressure data pertaining to the ssp370 CO2 emissions scenario for the time frame 205101 to 210012?,ssp370,psl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_205101-210012.nc
291,Please show me the sea level pressure data related to the ssp370 CO2 emissions scenario from 205101 to 210012.,ssp370,psl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_205101-210012.nc
291,I am interested in examining the sea level pressure data associated with the ssp370 CO2 emissions scenario for the period 205101-210012.,ssp370,psl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_205101-210012.nc
291,Kindly present the sea level pressure data corresponding to the ssp370 CO2 emissions scenario for the time span between 205101 and 210012.,ssp370,psl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_205101-210012.nc
291,"Could you share with me the sea level pressure data for the ssp370 CO2 emissions scenario, covering the years 205101-210012?",ssp370,psl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_205101-210012.nc
291,I need to access the sea level pressure data pertaining to the ssp370 CO2 emissions scenario specifically for the years 205101 to 210012.,ssp370,psl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_205101-210012.nc
291,"For the timeframe 205101-210012, please provide me with the sea level pressure data associated with the ssp370 CO2 emissions scenario.",ssp370,psl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_205101-210012.nc
291,"I am looking for the sea level pressure data for the ssp370 CO2 emissions scenario, specifically for the period spanning 205101-210012.",ssp370,psl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r7i1p5f1/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r7i1p5f1_gn_205101-210012.nc
292,Show me sea level pressure data for a ssp370 CO2 emissions scenario for 210101-215012,ssp370,psl,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_210101-215012.nc
292,I'd like to see the sea level pressure data for the ssp370 CO2 emissions scenario covering the period from 210101 to 215012.,ssp370,psl,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_210101-215012.nc
292,Provide me with the sea level pressure data related to the ssp370 CO2 emissions scenario from 210101 to 215012.,ssp370,psl,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_210101-215012.nc
292,I'm interested in the sea level pressure data corresponding to the ssp370 CO2 emissions scenario for the timeframe 210101-215012.,ssp370,psl,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_210101-215012.nc
292,Could you show me the sea level pressure data for the ssp370 CO2 emissions projection from 210101 to 215012?,ssp370,psl,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_210101-215012.nc
292,Display the sea level pressure data for the ssp370 CO2 emissions scenario over the period 210101-215012.,ssp370,psl,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_210101-215012.nc
292,I want to view the sea level pressure data linked to the ssp370 CO2 emissions scenario for the years 210101-215012.,ssp370,psl,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_210101-215012.nc
292,Kindly present the sea level pressure data pertaining to the ssp370 CO2 emissions scenario for the range 210101-215012.,ssp370,psl,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_210101-215012.nc
292,I need to examine the sea level pressure data concerning the ssp370 CO2 emissions scenario between 210101 and 215012.,ssp370,psl,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_210101-215012.nc
292,Show me sea level pressure data for a ssp370 CO2 emissions scenario for 210101-215012,ssp370,psl,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_210101-215012.nc
293,Show me sea level pressure data for a ssp370 CO2 emissions scenario for 215101-220012,ssp370,psl,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_215101-220012.nc
293,I would like to see sea level pressure information corresponding to the ssp370 CO2 emissions projection for the time period between 215101 and 220012.,ssp370,psl,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_215101-220012.nc
293,Provide me with the sea level pressure data for the ssp370 CO2 emissions scenario from 215101 to 220012.,ssp370,psl,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_215101-220012.nc
293,Can you display the sea level pressure data related to the ssp370 CO2 emissions scenario covering the time frame of 215101 to 220012?,ssp370,psl,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_215101-220012.nc
293,Kindly show me the sea level pressure data pertaining to the ssp370 CO2 emissions scenario for the period 215101-220012.,ssp370,psl,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_215101-220012.nc
293,I am interested in examining the sea level pressure values linked to the ssp370 CO2 emissions scenario during the time span of 215101 to 220012.,ssp370,psl,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_215101-220012.nc
293,Display the sea level pressure readings associated with the ssp370 CO2 emissions scenario for the time range 215101-220012.,ssp370,psl,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_215101-220012.nc
293,I want to view the sea level pressure measurements for the ssp370 CO2 emissions scenario from 215101 through 220012.,ssp370,psl,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_215101-220012.nc
293,Please present the sea level pressure data for the ssp370 CO2 emissions scenario specific to the period 215101-220012.,ssp370,psl,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_215101-220012.nc
293,Could you provide me with the sea level pressure data regarding the ssp370 CO2 emissions scenario for the years 215101 to 220012?,ssp370,psl,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_215101-220012.nc
294,Show me sea level pressure data for a ssp370 CO2 emissions scenario for 220101-225012,ssp370,psl,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_220101-225012.nc
294,I'd like to view the sea level pressure data corresponding to the ssp370 CO2 emissions scenario from 220101 to 225012.,ssp370,psl,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_220101-225012.nc
294,Could you display the sea level pressure data for the ssp370 CO2 emissions scenario with the time period set as 220101-225012?,ssp370,psl,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_220101-225012.nc
294,Kindly present the sea level pressure data related to the ssp370 CO2 emissions scenario covering the timeframe of 220101-225012.,ssp370,psl,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_220101-225012.nc
294,I am interested in examining the sea level pressure data for the ssp370 CO2 emissions scenario from 220101 to 225012.,ssp370,psl,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_220101-225012.nc
294,Please provide the sea level pressure data for the specified ssp370 CO2 emissions scenario during the period 220101-225012.,ssp370,psl,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r3i1p1f2/Amon/psl/gn/v20200115/psl_Amon_GISS-E2-1-G_ssp370_r3i1p1f2_gn_220101-225012.nc
